"wingId","batch","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43"
67,2,NA,0,0,0,0,NA,0,4,2,NA,5,6,NA,5,6,7,5,5,6,NA,3,5,4,3
68,2,0,0,0,0,0,0,0,0,4,5,NA,5,NA,6,NA,6,5,6,4,4,6,5,6,NA
69,2,0,0,0,0,0,0,NA,7,7,6,NA,7,6,7,6,NA,7,5,5,6,6,NA,6,NA
70,2,0,0,0,0,0,0,3,5,7,7,6,NA,NA,NA,7,7,6,7,5,NA,6,6,6,NA
71,2,0,NA,0,0,1,5,6,NA,3,6,6,5,6,3,NA,7,7,NA,5,0,3,4,NA,0
72,2,0,0,0,0,0,0,4,5,5,5,5,NA,6,NA,6,NA,NA,NA,6,6,5,NA,5,6
73,2,0,0,NA,0,0,0,0,0,0,NA,NA,NA,7,7,5,7,NA,7,NA,7,4,7,6,6
74,2,0,0,0,0,1,2,5,6,NA,6,6,NA,5,7,4,NA,NA,NA,4,7,4,6,5,NA
75,2,NA,0,0,NA,0,0,1,6,NA,7,6,6,6,6,5,7,6,6,NA,6,5,5,6,4
76,2,0,0,NA,NA,0,0,0,NA,5,6,NA,NA,7,7,6,7,7,NA,7,NA,7,7,8,NA
77,3,0,NA,0,0,NA,4,5,5,7,5,5,5,5,5,4,6,NA,5,6,5,6,NA,NA,0
78,3,NA,0,0,0,0,2,NA,NA,NA,6,6,6,6,6,7,5,NA,6,5,6,NA,5,NA,6
79,3,0,0,0,NA,NA,0,0,0,NA,1,7,7,7,NA,6,6,6,7,6,6,7,6,NA,6
80,3,NA,0,NA,0,NA,4,NA,6,7,8,6,6,7,6,5,6,6,7,5,6,5,NA,5,NA
81,3,0,0,0,0,0,1,5,4,5,7,6,NA,7,NA,7,7,4,NA,6,6,5,5,6,NA
82,3,0,NA,0,NA,0,NA,4,NA,NA,NA,6,NA,6,5,6,5,6,NA,5,NA,6,5,6,5
83,3,0,0,0,NA,5,6,6,5,NA,6,6,6,7,6,6,NA,NA,7,5,6,6,6,NA,6
84,3,NA,0,0,0,0,0,2,6,6,NA,6,7,7,6,NA,NA,5,6,7,3,0,NA,7,6
85,3,0,0,NA,0,0,0,6,7,6,5,NA,7,NA,6,6,5,NA,6,6,NA,6,6,NA,6
86,3,NA,0,0,0,NA,4,6,5,6,5,NA,NA,7,6,6,5,6,NA,5,5,NA,NA,2,6
87,3,0,0,0,0,NA,0,3,6,6,NA,6,NA,6,6,6,6,6,NA,5,5,5,NA,4,5
88,3,0,0,0,NA,0,0,0,NA,4,NA,6,NA,NA,7,3,0,5,7,NA,6,4,0,1,6
89,4,0,0,0,0,NA,NA,4,NA,5,NA,5,NA,NA,6,6,6,6,5,6,6,NA,6,5,6
90,4,0,0,0,NA,0,NA,NA,NA,NA,0,4,6,6,6,6,6,NA,6,7,NA,6,NA,6,6
91,4,0,0,0,0,NA,4,4,6,5,5,4,6,5,6,5,6,4,4,5,5,NA,5,5,6
92,4,0,NA,NA,0,0,0,0,0,0,NA,6,6,6,5,4,6,6,7,NA,6,7,6,6,6
93,4,0,0,0,0,NA,0,0,0,0,2,6,6,6,6,6,7,NA,5,NA,5,5,5,6,NA
94,4,0,0,NA,0,0,0,0,0,0,NA,0,3,6,6,4,7,NA,7,6,6,7,7,6,7
95,4,0,0,NA,0,0,2,6,6,7,7,8,6,6,6,NA,4,8,7,6,6,6,5,7,6
96,4,0,0,0,0,4,5,6,5,5,6,6,6,NA,6,6,6,5,6,6,5,5,5,6,6
97,4,0,0,0,0,0,0,0,NA,NA,0,0,4,NA,6,NA,6,6,6,6,5,6,5,7,NA
98,4,0,0,0,0,0,NA,0,0,2,5,5,6,6,5,6,NA,6,5,NA,6,6,5,6,6
99,4,0,0,0,0,0,0,NA,0,NA,NA,6,7,6,NA,6,7,NA,7,7,6,6,NA,6,7
100,4,0,0,0,NA,0,0,5,6,6,7,6,6,5,6,5,6,5,5,6,NA,NA,6,5,6
101,1,0,0,0,NA,1,6,6,8,4,7,7,7,7,7,5,6,5,5,NA,4,5,4,4,4
102,1,NA,NA,0,0,1,7,6,7,7,NA,NA,7,5,NA,NA,5,5,NA,4,NA,5,6,4,4
103,1,0,0,0,0,0,0,5,6,6,NA,6,5,7,5,NA,6,7,6,5,7,NA,NA,NA,5
104,1,NA,0,0,NA,0,NA,1,NA,6,NA,NA,7,4,6,6,5,6,NA,NA,5,5,4,NA,5
105,1,NA,0,0,0,0,NA,4,NA,3,5,7,NA,6,7,6,NA,6,6,6,6,5,NA,5,NA
106,1,0,0,0,0,0,6,6,6,6,8,6,NA,NA,NA,6,6,7,6,4,5,NA,5,NA,5
107,1,NA,0,NA,0,0,2,NA,NA,7,8,7,6,6,6,6,7,NA,6,7,2,NA,NA,0,5
108,1,0,NA,0,0,0,0,NA,5,6,NA,2,5,6,6,NA,7,7,7,6,6,6,NA,7,7
109,1,NA,NA,0,0,0,NA,5,3,NA,5,2,1,5,6,7,3,NA,6,7,7,5,6,4,NA
110,1,0,0,0,NA,0,4,6,3,6,7,6,5,8,NA,8,6,6,4,8,5,7,6,6,NA
111,2,0,NA,NA,NA,0,0,1,NA,5,7,6,7,6,6,5,NA,6,6,7,5,5,4,6,5
112,2,NA,0,0,NA,1,5,6,5,6,6,6,6,NA,NA,7,NA,7,6,4,NA,6,5,6,6
113,2,0,0,0,0,0,0,0,4,NA,5,5,NA,NA,5,5,5,5,3,NA,5,5,5,NA,5
114,2,0,0,0,0,3,4,6,5,6,5,7,6,NA,6,6,6,5,5,5,6,6,4,4,4
115,2,0,0,0,NA,0,3,7,6,NA,6,NA,6,5,4,7,4,2,5,NA,5,3,NA,NA,6
116,2,0,0,0,0,0,NA,4,6,NA,4,5,5,NA,6,6,6,7,6,5,NA,6,6,6,6
117,2,0,NA,0,0,NA,NA,6,NA,NA,6,6,6,5,6,NA,6,6,NA,5,NA,6,5,6,6
118,2,0,0,0,0,NA,NA,0,3,5,6,5,5,4,5,6,5,4,5,5,NA,4,5,5,4
119,2,0,0,0,NA,0,0,NA,5,5,NA,6,6,6,NA,6,6,6,5,5,NA,5,6,5,6
120,2,0,0,0,0,1,4,6,4,7,NA,7,6,7,NA,NA,5,4,6,6,4,NA,6,5,4
121,2,0,NA,0,0,0,4,6,6,7,NA,5,5,7,7,6,6,7,6,6,NA,6,5,7,5
122,2,0,0,0,0,0,4,6,0,7,NA,2,7,7,7,NA,5,4,6,NA,NA,6,6,NA,NA
123,2,0,NA,NA,0,0,0,0,3,4,2,4,5,5,5,5,4,4,4,5,3,5,6,NA,4
124,3,NA,0,0,0,0,0,8,NA,3,7,6,6,NA,6,7,1,4,6,5,6,6,0,0,0
125,3,0,0,0,0,0,0,NA,1,5,5,7,2,6,7,6,6,6,8,5,6,7,6,NA,NA
126,3,0,0,0,0,3,5,6,7,5,7,5,6,5,7,6,7,6,6,6,6,6,5,7,NA
127,3,NA,NA,0,0,4,5,6,5,5,NA,4,6,6,7,5,3,6,6,5,NA,5,4,6,4
128,3,0,NA,0,0,3,6,4,NA,3,6,5,6,4,4,NA,4,5,5,NA,2,2,4,4,2
129,3,0,NA,0,NA,1,5,4,4,5,6,NA,NA,4,6,6,NA,7,NA,7,7,NA,6,6,6
130,4,0,0,0,0,0,NA,NA,NA,6,5,6,5,6,NA,7,5,5,6,4,6,5,4,5,4
131,4,0,NA,NA,0,0,0,NA,3,6,7,5,4,5,5,6,3,7,NA,0,4,3,5,NA,6
132,4,0,0,NA,0,NA,NA,NA,5,6,7,6,5,6,6,5,6,6,6,5,NA,6,5,6,5
133,4,0,0,2,4,4,6,7,4,6,5,6,6,7,NA,5,5,NA,5,5,6,6,5,5,5
134,4,0,0,0,0,NA,NA,5,6,NA,NA,7,5,7,7,NA,7,6,5,3,6,NA,6,5,6
135,4,0,0,0,NA,0,2,6,6,6,7,6,6,6,5,7,5,4,7,6,7,5,5,5,4
136,4,0,0,1,4,7,6,7,7,7,7,7,7,7,7,7,7,7,6,7,7,5,6,NA,7
137,4,0,0,1,7,3,6,5,NA,7,5,6,6,NA,6,NA,5,NA,6,6,NA,7,5,6,5
138,4,NA,0,0,0,0,0,NA,0,0,2,4,5,NA,6,NA,4,4,6,5,5,NA,6,4,6
139,4,0,0,NA,4,6,7,6,6,NA,6,7,6,6,5,5,NA,3,4,3,3,NA,2,NA,2
140,1,0,0,0,0,NA,NA,0,5,4,NA,NA,6,4,6,5,6,6,3,4,NA,5,5,6,NA
141,1,0,0,NA,0,0,0,3,5,5,5,NA,6,4,5,6,6,NA,5,NA,5,4,5,6,6
142,1,0,0,NA,0,0,0,5,2,1,6,NA,NA,6,5,4,NA,NA,4,NA,NA,NA,NA,5,3
143,1,NA,NA,NA,0,0,2,6,6,5,4,5,6,6,6,5,5,6,NA,NA,5,NA,NA,5,5
144,1,NA,NA,0,0,NA,0,NA,1,4,5,7,NA,NA,6,NA,5,3,3,5,4,4,4,4,2
145,1,0,NA,0,NA,0,3,7,4,6,NA,4,5,5,NA,6,NA,6,6,NA,NA,6,NA,5,NA
146,1,0,0,0,0,0,0,2,NA,5,NA,5,7,5,7,6,6,6,NA,NA,6,5,5,6,6
147,1,0,0,0,0,0,0,0,NA,6,5,6,6,NA,5,5,4,5,4,5,NA,NA,5,5,5
148,1,0,0,0,NA,0,NA,6,5,5,3,6,NA,5,6,5,NA,NA,5,5,6,NA,NA,6,5
149,1,0,0,0,NA,0,2,5,NA,5,NA,NA,6,5,6,5,5,6,NA,5,6,6,5,NA,6
150,2,0,0,NA,NA,2,NA,6,NA,6,6,6,7,5,7,4,5,5,6,5,7,3,5,2,6
151,2,0,0,NA,NA,0,0,1,NA,7,NA,7,6,7,6,6,7,5,NA,5,5,5,6,7,5
152,2,0,0,0,NA,0,3,5,6,6,5,6,4,5,5,5,NA,5,6,NA,6,4,NA,4,NA
153,2,NA,0,0,0,0,0,4,4,5,5,NA,6,6,NA,NA,5,0,3,4,4,NA,4,4,3
154,2,0,0,0,0,0,0,1,NA,6,6,7,6,6,5,6,4,5,5,4,5,2,NA,3,6
155,2,0,0,NA,0,3,5,5,6,6,7,6,6,6,7,6,6,5,6,6,4,NA,5,5,5
156,2,NA,NA,0,NA,0,0,1,6,NA,5,6,7,5,6,6,6,6,NA,6,6,NA,6,6,NA
157,2,0,0,NA,0,0,0,3,5,6,4,5,6,NA,5,5,5,5,6,5,6,5,NA,6,4
158,2,0,0,0,NA,NA,5,5,6,6,NA,6,6,NA,7,NA,NA,NA,NA,7,6,6,NA,4,NA
159,2,0,0,0,NA,NA,0,2,6,NA,5,5,5,6,6,6,4,5,NA,4,5,5,NA,4,5
160,2,0,0,0,0,0,NA,7,6,NA,6,7,6,6,NA,6,NA,5,6,5,5,5,6,5,NA
161,3,NA,0,NA,0,0,NA,NA,5,4,5,4,NA,5,NA,NA,NA,4,6,5,NA,5,5,4,5
162,3,0,0,0,0,0,4,4,6,6,4,8,NA,7,4,NA,6,5,NA,6,5,NA,6,4,6
163,3,NA,0,0,1,3,4,5,5,5,6,7,5,NA,5,6,4,5,4,4,5,5,5,4,4
164,3,0,0,0,0,0,0,0,0,3,6,NA,5,5,5,6,6,6,6,5,6,5,6,6,6
165,3,0,0,0,0,0,0,5,5,7,6,6,4,6,6,6,5,6,5,NA,5,5,NA,NA,6
166,3,0,0,0,3,4,6,6,6,5,6,6,6,6,7,4,6,6,5,4,5,NA,6,5,5
167,3,0,0,0,0,4,6,NA,6,6,5,NA,6,7,5,6,5,5,NA,6,6,5,6,4,5
168,3,NA,0,NA,NA,0,1,6,7,5,NA,NA,6,7,5,5,7,NA,NA,6,6,NA,5,NA,4
169,3,0,0,0,0,NA,NA,NA,5,6,NA,5,6,5,6,5,NA,7,5,3,NA,5,6,4,5
170,3,0,0,0,NA,1,5,6,6,NA,6,6,6,5,NA,6,6,7,6,7,6,6,6,5,7
171,3,0,0,0,0,0,1,5,3,5,5,6,6,5,NA,7,NA,0,NA,6,6,5,NA,5,4
172,4,0,0,0,3,4,5,6,5,5,5,6,NA,5,5,5,NA,5,6,4,3,5,3,NA,5
173,4,0,0,0,0,0,NA,3,5,5,NA,NA,4,NA,7,5,4,3,6,6,5,5,5,4,3
174,4,0,0,0,3,5,3,5,6,6,6,6,6,3,4,5,NA,6,6,6,NA,5,6,NA,NA
175,4,0,0,NA,0,NA,0,0,NA,5,6,NA,6,4,5,4,4,6,2,5,5,4,5,NA,NA
176,4,0,0,0,NA,0,NA,0,0,NA,5,6,4,6,6,NA,5,NA,6,NA,5,6,5,6,NA
177,4,NA,0,0,0,3,5,NA,6,6,7,6,6,6,5,6,NA,6,5,4,6,4,5,4,3
178,4,0,0,NA,NA,0,0,0,0,NA,2,5,NA,6,5,5,5,6,7,NA,5,NA,NA,NA,5
179,4,0,0,0,0,NA,5,NA,4,5,5,6,NA,5,5,6,6,6,4,6,5,6,5,6,6
180,4,0,0,0,0,0,0,0,NA,3,NA,8,6,7,6,5,4,NA,6,6,5,4,NA,6,4
181,4,0,NA,0,0,0,0,0,0,3,5,5,5,NA,5,6,5,6,5,5,5,5,6,5,4
182,1,0,0,0,0,0,0,5,5,7,3,7,6,6,6,7,7,NA,6,5,6,6,NA,6,6
183,1,0,0,NA,0,0,NA,5,NA,5,5,5,5,4,NA,3,NA,5,NA,5,NA,5,5,4,5
184,2,0,0,0,0,0,0,0,0,5,NA,6,6,4,5,6,4,5,6,5,4,6,4,5,NA
185,2,0,0,0,0,0,NA,5,5,NA,5,5,6,4,6,5,5,5,5,5,NA,NA,NA,4,NA
186,2,0,NA,0,1,6,6,5,NA,NA,6,6,6,6,7,5,6,6,6,5,6,7,5,6,6
187,2,0,0,0,NA,5,5,NA,5,6,NA,5,6,6,6,5,3,NA,6,5,NA,NA,4,NA,6
188,3,0,0,0,NA,NA,NA,4,5,5,NA,6,6,NA,6,5,6,6,5,6,6,NA,6,6,5
189,3,0,0,0,0,0,2,5,6,5,6,6,NA,6,5,6,6,5,NA,3,3,3,2,0,NA
190,3,0,0,0,NA,6,4,7,NA,NA,NA,7,NA,NA,5,6,5,6,5,6,NA,5,6,NA,NA
191,3,0,0,0,0,3,NA,6,NA,NA,5,5,4,5,NA,5,4,6,3,5,4,4,5,2,4
192,3,NA,0,NA,0,0,2,NA,7,5,6,7,5,5,NA,NA,5,7,5,7,5,5,6,5,5
193,3,0,0,0,0,0,0,4,5,6,7,6,6,NA,6,5,6,6,6,6,NA,5,5,6,5
194,3,0,0,0,0,0,4,4,5,NA,6,NA,6,5,5,6,4,NA,4,5,NA,6,NA,5,3
195,3,0,0,0,0,0,0,NA,0,3,5,NA,5,6,NA,6,5,6,6,5,6,6,5,5,5
196,3,0,0,0,0,1,5,NA,6,6,5,6,6,NA,7,6,5,6,3,6,6,6,NA,5,4
197,3,NA,0,0,NA,0,0,2,4,5,4,6,NA,NA,6,6,NA,NA,NA,5,6,5,5,6,5
198,3,0,0,NA,0,0,1,4,NA,5,NA,6,NA,6,5,6,6,5,6,6,5,6,5,6,4
199,4,0,0,1,4,6,6,5,6,NA,NA,7,NA,6,6,6,6,6,5,NA,5,NA,6,NA,6
200,4,0,NA,0,0,0,0,0,NA,1,4,6,5,5,6,4,5,5,6,NA,4,5,5,6,5
201,4,0,NA,0,2,6,5,5,6,5,5,NA,6,NA,NA,5,6,5,NA,NA,5,4,5,5,4
202,4,0,0,0,0,0,1,5,5,6,NA,7,5,6,6,6,NA,6,5,6,6,5,6,NA,4
203,4,0,0,0,1,2,4,4,5,6,5,4,7,6,5,5,NA,7,6,5,6,6,6,5,NA
204,4,0,0,NA,0,2,2,1,NA,4,5,5,5,4,6,5,5,4,6,5,4,5,NA,NA,5
205,4,0,0,0,0,5,6,NA,NA,6,NA,5,NA,5,6,5,NA,6,5,5,NA,6,NA,5,6
206,1,0,NA,0,0,NA,NA,5,6,6,6,6,6,5,7,6,NA,NA,5,6,6,5,NA,6,NA
207,1,0,0,0,0,NA,2,5,6,5,NA,NA,NA,5,6,NA,4,NA,5,NA,6,5,6,NA,4
208,1,0,0,0,0,0,0,NA,7,6,7,6,6,7,4,6,6,NA,6,6,6,5,NA,6,6
209,1,0,0,0,0,0,2,1,NA,NA,2,NA,6,6,6,7,5,6,5,5,5,5,4,4,5
210,1,0,NA,0,0,0,NA,7,6,5,6,7,6,NA,NA,6,4,7,5,6,6,5,NA,6,5
211,1,0,0,0,0,0,0,0,NA,7,5,5,6,8,NA,8,NA,6,6,4,NA,5,NA,6,6
212,1,0,0,0,0,0,1,4,NA,6,NA,6,6,6,5,6,6,7,2,1,6,6,7,6,6
213,1,0,NA,0,0,NA,0,4,4,7,6,NA,6,NA,8,NA,7,7,5,NA,6,5,8,4,6
214,1,0,0,0,0,0,2,5,4,4,5,5,5,5,5,5,5,5,5,NA,5,5,4,5,4
215,1,NA,NA,0,0,NA,0,0,4,5,5,2,7,5,6,NA,6,NA,6,5,NA,NA,5,5,NA
216,1,0,0,0,0,0,0,1,NA,7,7,6,7,7,6,7,7,4,8,4,NA,5,5,NA,6
217,1,NA,NA,0,0,NA,NA,NA,4,5,5,4,4,4,6,6,6,5,6,5,5,5,NA,NA,NA
218,1,NA,0,0,0,NA,1,4,2,0,3,4,1,NA,NA,NA,5,6,4,3,NA,NA,5,6,5
219,1,0,0,0,0,0,0,0,1,5,5,6,6,6,6,6,5,6,6,5,6,6,5,5,6
220,1,NA,0,0,0,0,0,0,0,2,5,NA,5,6,5,4,NA,5,NA,NA,NA,5,5,5,4
221,1,0,0,0,NA,0,0,0,0,0,6,NA,NA,NA,6,NA,NA,5,6,4,NA,5,6,NA,5
222,1,0,0,0,0,0,0,NA,0,5,5,4,5,NA,5,5,6,6,5,4,NA,NA,6,5,5
223,2,0,0,NA,NA,NA,6,6,NA,6,NA,NA,6,6,6,6,6,NA,6,NA,NA,6,6,NA,NA
224,2,0,0,0,0,NA,6,6,5,7,NA,6,6,6,NA,6,6,6,6,5,6,NA,5,6,5
225,2,0,0,NA,1,7,7,7,NA,7,6,NA,6,NA,6,7,5,NA,NA,6,NA,NA,7,6,7
226,2,0,NA,0,0,0,0,0,4,5,5,5,NA,6,NA,7,5,6,4,5,6,6,5,6,5
227,2,NA,0,0,NA,0,NA,6,5,5,6,7,6,NA,5,3,5,5,NA,5,NA,4,5,7,NA
228,2,NA,0,0,NA,0,0,NA,2,NA,NA,6,NA,6,5,NA,7,5,6,NA,6,5,7,5,6
229,2,0,0,0,0,0,NA,5,7,7,5,5,NA,6,5,4,7,5,5,8,6,NA,7,3,6
230,1,NA,NA,0,NA,0,NA,4,NA,7,6,6,6,5,7,5,6,NA,6,7,5,NA,6,5,5
231,1,0,0,0,0,0,3,7,7,5,NA,4,5,6,5,5,6,6,4,4,6,7,NA,6,NA
232,1,0,0,0,0,0,NA,0,1,6,7,6,6,NA,NA,7,6,NA,6,6,6,6,7,5,NA
233,1,0,0,0,0,0,NA,4,NA,NA,6,7,5,6,NA,6,6,7,NA,NA,5,4,5,5,4
234,1,0,0,0,NA,0,NA,NA,0,0,NA,6,NA,NA,8,NA,7,7,7,7,6,NA,0,7,NA
235,1,NA,0,0,0,0,0,4,7,7,6,7,6,6,7,7,6,6,6,6,NA,6,6,5,5
236,1,0,NA,0,0,0,0,3,5,NA,7,6,6,3,7,NA,7,NA,8,5,NA,6,8,6,6
237,1,0,0,0,0,0,0,0,5,3,NA,NA,6,4,6,7,7,7,NA,7,7,6,NA,NA,NA
238,1,0,0,0,0,1,5,5,6,5,6,NA,5,5,5,2,4,NA,6,6,4,5,6,6,6
239,1,0,0,NA,NA,0,NA,0,2,3,5,4,NA,6,6,4,NA,6,5,4,5,5,NA,NA,NA
240,1,0,0,0,NA,0,0,0,4,6,4,5,6,6,5,NA,5,5,6,NA,5,NA,5,NA,3
241,1,NA,0,0,0,0,NA,3,6,5,NA,4,8,5,7,3,3,5,4,NA,NA,NA,NA,7,5
242,2,NA,0,0,0,0,3,NA,5,6,5,5,NA,7,6,7,6,6,5,5,7,5,6,6,5
243,2,NA,0,0,NA,0,NA,NA,6,5,6,4,6,NA,4,5,6,NA,6,5,5,4,5,NA,5
244,2,0,NA,0,0,1,5,3,6,5,6,5,NA,NA,NA,6,5,4,5,6,5,6,NA,5,5
